fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year_x,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,rank,studio,lifetime_gross,year_y
titles03/index.html.3085,tt0206226,psychobeachparty,psycho beach party,http://www.imdb.com/title/tt0206226/,6.3,4162.0,5700.0,2000.0,video.movie,3,1,5,23,91,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9489,Strand,268117,2000
titles03/index.html.3094,tt0207934,getaway,getaway tv series,http://www.imdb.com/title/tt0207934/,6.3,48.0,3600.0,1992.0,video.tv,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4559,WB,10501938,2013
titles04/index.html.13693,tt2167202,getaway,getaway,http://www.imdb.com/title/tt2167202/,4.3,13073.0,5400.0,2013.0,video.movie,0,0,18,325,93,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4559,WB,10501938,2013
titles03/index.html.3099,tt0210413,clerks,clerks tv series,http://www.imdb.com/title/tt0210413/,7.4,9128.0,1320.0,2000.0,video.tv,0,0,5,44,88,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6188,Mira.,3151130,1994
titles03/index.html.3105,tt0211465,knockaroundguys,knockaround guys,http://www.imdb.com/title/tt0211465/,6.1,17657.0,5520.0,2001.0,video.movie,0,0,44,21,134,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4378,NL,11715637,2002
titles03/index.html.3107,tt0211933,awake,awake,http://www.imdb.com/title/tt0211933/,6.5,54266.0,5040.0,2007.0,video.movie,1,3,25,131,186,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4020,MGM/W,14377198,2007
titles03/index.html.3112,tt0213149,pearlharbor,pearl harbor,http://www.imdb.com/title/tt0213149/,5.9,195222.0,10980.0,2001.0,video.movie,10,35,236,975,1966,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,199,BV,198542554,2001
titles03/index.html.3113,tt0213338,cowboybebop,cowboy bebop tv series,http://www.imdb.com/title/tt0213338/,9.0,31283.0,1500.0,1998.0,video.tv,0,0,63,112,153,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7734,IDP,1000045,2003
titles03/index.html.3125,tt0216651,vampirehunterdbloodlust,vampire hunter d bloodlust,http://www.imdb.com/title/tt0216651/,7.8,19009.0,6180.0,2000.0,video.movie,0,0,8,37,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10313,UVE,151086,2001
titles03/index.html.3126,tt0216707,dilkyakare,dil kya kare,http://www.imdb.com/title/tt0216707/,5.4,598.0,,1999.0,video.movie,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9395,Eros,284856,1999
titles03/index.html.3127,tt0216799,harrisonsflowers,harrison s flowers,http://www.imdb.com/title/tt0216799/,7.2,4915.0,7800.0,2000.0,video.movie,3,1,19,0,77,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6852,Uni.,1871025,2002
titles03/index.html.3128,tt0217505,gangsofnewyork,gangs of new york,http://www.imdb.com/title/tt0217505/,7.5,237708.0,10020.0,2002.0,video.movie,44,62,167,1067,1128,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,Mira.,77812000,2002
titles03/index.html.3133,tt0218922,originalsin,original sin,http://www.imdb.com/title/tt0218922/,6.0,36952.0,6960.0,2001.0,video.movie,0,0,29,109,178,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3750,MGM,16534221,2001
titles03/index.html.3147,tt0227005,made,made,http://www.imdb.com/title/tt0227005/,6.5,13486.0,5700.0,2001.0,video.movie,0,0,22,14,160,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5538,Art.,5313300,2001
titles03/index.html.315,tt0034492,bambi,bambi,http://www.imdb.com/title/tt0034492/,7.4,63109.0,3900.0,1942.0,video.movie,3,1,35,94,119,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,RKO,102247150,1942
titles03/index.html.3150,tt0227538,spykids,spy kids,http://www.imdb.com/title/tt0227538/,5.4,64907.0,5280.0,2001.0,video.movie,2,10,36,1745,198,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,Mira.,112719001,2001
titles03/index.html.3161,tt0231402,crocodiledundeeinlosangeles,crocodile dundee in los angeles,http://www.imdb.com/title/tt0231402/,4.7,16611.0,5520.0,2001.0,video.movie,0,0,30,27,113,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2913,Par.,25635682,2001
titles03/index.html.3163,tt0232500,thefastandthefurious,the fast and the furious,http://www.imdb.com/title/tt0232500/,6.6,191074.0,6360.0,2001.0,video.movie,9,12,97,1241,952,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,369,Uni.,144533925,2001
titles03/index.html.3170,tt0234829,summercatch,summer catch,http://www.imdb.com/title/tt0234829/,4.9,11364.0,6480.0,2001.0,video.movie,0,0,157,40,103,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3413,WB,19753553,2001
titles03/index.html.3175,tt0236216,thefilthandthefury,the filth and the fury,http://www.imdb.com/title/tt0236216/,7.7,4187.0,6480.0,2000.0,video.movie,3,0,22,20,62,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8347,FL,612192,2000
titles03/index.html.3182,tt0238936,devdas,devdas,http://www.imdb.com/title/tt0238936/,7.6,16456.0,11100.0,2002.0,video.movie,44,7,5,275,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6362,Eros,2745382,2002
titles04/index.html.1373,tt0047990,devdas,devdas,http://www.imdb.com/title/tt0047990/,7.9,888.0,9540.0,1955.0,video.movie,3,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6362,Eros,2745382,2002
titles03/index.html.3185,tt0240200,water,water,http://www.imdb.com/title/tt0240200/,7.8,10670.0,7020.0,2005.0,video.movie,14,12,26,190,133,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5497,FoxS,5529144,2006
titles03/index.html.3185,tt0240200,water,water,http://www.imdb.com/title/tt0240200/,7.8,10670.0,7020.0,2005.0,video.movie,14,12,26,190,133,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7349,Atl,1256862,1986
titles03/index.html.3186,tt0240468,kungpowenterthefist,kung pow enter the fist,http://www.imdb.com/title/tt0240468/,6.1,32828.0,4860.0,2002.0,video.movie,0,0,16,10,513,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3809,Fox,16037962,2002
titles03/index.html.3192,tt0241025,vanityfair,vanity fair,http://www.imdb.com/title/tt0241025/,6.2,15226.0,8460.0,2004.0,video.movie,1,3,58,27,142,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793,Focus,16136476,2004
titles04/index.html.28,tt0006210,vanityfair,vanity fair,http://www.imdb.com/title/tt0006210/,,,,1915.0,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793,Focus,16136476,2004
titles03/index.html.3210,tt0243655,wethotamericansummer,wet hot american summer,http://www.imdb.com/title/tt0243655/,6.8,20145.0,5820.0,2001.0,video.movie,0,0,22,544,252,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9342,USA,295206,2001
titles03/index.html.3213,tt0244000,americanoutlaws,american outlaws,http://www.imdb.com/title/tt0244000/,5.9,10936.0,5640.0,2001.0,video.movie,0,0,19,10,160,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4156,WB,13342790,2001
titles03/index.html.3216,tt0244316,yiyi,yi yi,http://www.imdb.com/title/tt0244316/,8.0,10374.0,10380.0,2000.0,video.movie,14,11,21,26,88,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7497,Wins.,1136776,2000
titles03/index.html.3219,tt0244528,hadhkardiaapne,hadh kar di aapne,http://www.imdb.com/title/tt0244528/,5.0,698.0,,2000.0,video.movie,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12227,Eros,42914,2000
titles03/index.html.3233,tt0246544,themusketeer,the musketeer,http://www.imdb.com/title/tt0246544/,4.7,11908.0,6240.0,2001.0,video.movie,0,0,34,10,284,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809,Uni.,27073640,2001
titles03/index.html.3235,tt0246677,heaven,heaven,http://www.imdb.com/title/tt0246677/,7.2,18181.0,5820.0,2002.0,video.movie,6,7,12,82,142,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8007,Mira.,784399,2002
titles03/index.html.3235,tt0246677,heaven,heaven,http://www.imdb.com/title/tt0246677/,7.2,18181.0,5820.0,2002.0,video.movie,6,7,12,82,142,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11303,Isld,77886,1987
titles03/index.html.3235,tt0246677,heaven,heaven,http://www.imdb.com/title/tt0246677/,7.2,18181.0,5820.0,2002.0,video.movie,6,7,12,82,142,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15320,Mira.,2838,1999
titles03/index.html.3252,tt0250067,thetrip,the trip,http://www.imdb.com/title/tt0250067/,7.2,2795.0,5700.0,2002.0,video.movie,3,1,20,6,205,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6748,IFC,2030962,2011
titles03/index.html.3252,tt0250067,thetrip,the trip,http://www.imdb.com/title/tt0250067/,7.2,2795.0,5700.0,2002.0,video.movie,3,1,20,6,205,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9280,TLA,306567,2003
titles03/index.html.6068,tt1740047,thetrip,the trip,http://www.imdb.com/title/tt1740047/,7.0,10827.0,6420.0,2010.0,video.movie,0,0,7,257,45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6748,IFC,2030962,2011
titles03/index.html.6068,tt1740047,thetrip,the trip,http://www.imdb.com/title/tt1740047/,7.0,10827.0,6420.0,2010.0,video.movie,0,0,7,257,45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9280,TLA,306567,2003
titles04/index.html.12851,tt1698441,thetrip,the trip tv series,http://www.imdb.com/title/tt1698441/,8.3,1939.0,10320.0,2010.0,video.tv,1,4,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6748,IFC,2030962,2011
titles04/index.html.12851,tt1698441,thetrip,the trip tv series,http://www.imdb.com/title/tt1698441/,8.3,1939.0,10320.0,2010.0,video.tv,1,4,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9280,TLA,306567,2003
titles03/index.html.3256,tt0250415,hardiljopyarkarega,har dil jo pyar karega,http://www.imdb.com/title/tt0250415/,5.1,2258.0,10380.0,2000.0,video.movie,1,3,3,0,12,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8875,Eros,406235,2000
titles03/index.html.3260,tt0250690,refugee,refugee,http://www.imdb.com/title/tt0250690/,5.7,1228.0,12420.0,2000.0,video.movie,11,10,4,74,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8393,Yash,590000,2000
titles03/index.html.3273,tt0252501,heartsinatlantis,hearts in atlantis,http://www.imdb.com/title/tt0252501/,6.9,26821.0,6060.0,2001.0,video.movie,2,7,53,43,259,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3029,WB,24185781,2001
titles03/index.html.3275,tt0253754,startreknemesis,star trek nemesis,http://www.imdb.com/title/tt0253754/,6.4,47185.0,6960.0,2002.0,video.movie,1,4,49,168,822,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1900,Par.,43254409,2002
titles03/index.html.3280,tt0255374,amidsummernightsdream,a midsummer night s dream tv movie,http://www.imdb.com/title/tt0255374/,7.6,20.0,9360.0,1981.0,video.movie,0,0,4,0,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3805,FoxS,16071990,1999
titles03/index.html.3300,tt0259324,ghostrider,ghost rider,http://www.imdb.com/title/tt0259324/,5.2,140190.0,6840.0,2007.0,video.movie,0,0,50,2937,666,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,552,Sony,115802596,2007
titles03/index.html.3301,tt0259393,lantana,lantana,http://www.imdb.com/title/tt0259393/,7.4,14941.0,7260.0,2001.0,video.movie,35,22,19,69,195,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5701,Lions,4623189,2001
titles03/index.html.3303,tt0259711,vanillasky,vanilla sky,http://www.imdb.com/title/tt0259711/,6.9,170901.0,8160.0,2001.0,video.movie,6,19,67,534,1223,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,692,Par.,100618344,2001
titles03/index.html.3308,tt0261983,session,session,http://www.imdb.com/title/tt0261983/,6.6,35955.0,6000.0,2001.0,video.movie,1,1,13,341,457,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8966,USA,378176,2001
titles03/index.html.3317,tt0265029,americassweethearts,america s sweethearts,http://www.imdb.com/title/tt0265029/,5.7,41762.0,6120.0,2001.0,video.movie,1,0,39,88,345,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,755,SonR,93607673,2001
titles03/index.html.3321,tt0265208,thegirlnextdoor,the girl next door,http://www.imdb.com/title/tt0265208/,6.8,141999.0,6480.0,2004.0,video.movie,0,0,24,12,504,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3985,Fox,14589444,2004
titles03/index.html.3321,tt0265208,thegirlnextdoor,the girl next door,http://www.imdb.com/title/tt0265208/,6.8,141999.0,6480.0,2004.0,video.movie,0,0,24,12,504,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8033,Indic.,771712,2000
titles03/index.html.3322,tt0265343,monsoonwedding,monsoon wedding,http://www.imdb.com/title/tt0265343/,7.4,16969.0,6840.0,2001.0,video.movie,6,10,30,225,212,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4090,USA,13885966,2002
titles03/index.html.3324,tt0265459,onehourphoto,one hour photo,http://www.imdb.com/title/tt0265459/,6.8,82854.0,5760.0,2002.0,video.movie,8,14,42,414,580,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2543,FoxS,31597131,2002
titles03/index.html.3335,tt0267287,avalon,avalon,http://www.imdb.com/title/tt0267287/,6.6,10441.0,6420.0,2001.0,video.movie,3,1,9,25,142,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3839,Triu,15740796,1990
titles03/index.html.3338,tt0267804,theone,the one,http://www.imdb.com/title/tt0267804/,5.9,67065.0,5220.0,2001.0,video.movie,0,0,32,58,288,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1875,SonR,43905746,2001
titles03/index.html.3350,tt0271027,kissofthedragon,kiss of the dragon,http://www.imdb.com/title/tt0271027/,6.6,46069.0,5880.0,2001.0,video.movie,0,0,105,47,244,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2221,Fox,36845124,2001
titles03/index.html.3356,tt0272207,narc,narc,http://www.imdb.com/title/tt0272207/,7.3,30228.0,6300.0,2002.0,video.movie,1,8,41,378,204,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4565,Par.,10465659,2002
titles03/index.html.3361,tt0273982,poolhalljunkies,poolhall junkies,http://www.imdb.com/title/tt0273982/,7.0,7752.0,5940.0,2002.0,video.movie,0,0,37,13,110,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8448,GldC,563711,2003
titles03/index.html.3363,tt0274166,johnnyenglish,johnny english,http://www.imdb.com/title/tt0274166/,6.0,91609.0,5280.0,2003.0,video.movie,0,0,67,310,280,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750,Uni.,28082366,2003
titles03/index.html.3370,tt0275309,dogtownandzboys,dogtown and z boys,http://www.imdb.com/title/tt0275309/,7.7,8382.0,5460.0,2001.0,video.movie,7,5,10,54,85,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7307,SPC,1300682,2002
titles03/index.html.3377,tt0276816,below,below,http://www.imdb.com/title/tt0276816/,6.2,15021.0,6300.0,2002.0,video.movie,0,0,21,0,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8358,Dim.,605562,2002
titles03/index.html.3381,tt0277296,thescorpionking,the scorpion king,http://www.imdb.com/title/tt0277296/,5.5,77167.0,5520.0,2002.0,video.movie,2,3,77,430,427,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,Uni.,91047077,2002
titles03/index.html.3384,tt0278487,hotel,hotel,http://www.imdb.com/title/tt0278487/,4.4,1696.0,5580.0,2001.0,video.movie,0,0,3,0,76,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12750,Inn.,29813,2003
titles03/index.html.3389,tt0278823,hollywoodending,hollywood ending,http://www.imdb.com/title/tt0278823/,6.6,17615.0,6720.0,2002.0,video.movie,0,0,60,187,144,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5647,DW,4850753,2002
titles03/index.html.3390,tt0279111,godsandgenerals,gods and generals,http://www.imdb.com/title/tt0279111/,6.3,11704.0,13140.0,2003.0,video.movie,1,2,55,51,491,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4223,WB,12882934,2003
titles04/index.html.9733,tt0499211,godsandgenerals,gods and generals video game,http://www.imdb.com/title/tt0499211/,3.7,20.0,,2003.0,game,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4223,WB,12882934,2003
titles03/index.html.3395,tt0280486,badcompany,bad company,http://www.imdb.com/title/tt0280486/,5.6,34960.0,6960.0,2002.0,video.movie,0,0,42,15,186,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2637,BV,30160161,2002
titles03/index.html.3395,tt0280486,badcompany,bad company,http://www.imdb.com/title/tt0280486/,5.6,34960.0,6960.0,2002.0,video.movie,0,0,42,15,186,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6013,BV,3674841,1995
titles03/index.html.3398,tt0280665,femmefatale,femme fatale,http://www.imdb.com/title/tt0280665/,6.3,25148.0,6840.0,2002.0,video.movie,1,1,45,16,225,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5227,WB,6630252,2002
titles03/index.html.3399,tt0280707,gosfordpark,gosford park,http://www.imdb.com/title/tt0280707/,7.3,56797.0,8220.0,2001.0,video.movie,34,51,45,574,634,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1984,USA,41308615,2001
titles03/index.html.3401,tt0280778,iris,iris,http://www.imdb.com/title/tt0280778/,7.1,12986.0,5460.0,2001.0,video.movie,13,23,38,157,134,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5484,Mira.,5594617,2001
titles03/index.html.3401,tt0280778,iris,iris,http://www.imdb.com/title/tt0280778/,7.1,12986.0,5460.0,2001.0,video.movie,13,23,38,157,134,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7290,Magn.,1310678,2015
titles03/index.html.3405,tt0281724,cinemania,cinemania,http://www.imdb.com/title/tt0281724/,7.1,1799.0,4980.0,2002.0,video.movie,1,1,4,11,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14109,Loop,11305,2003
titles04/index.html.11179,tt1089586,cinemania,cinemania tv series,http://www.imdb.com/title/tt1089586/,7.1,28.0,3600.0,1998.0,video.tv,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14109,Loop,11305,2003
titles03/index.html.3418,tt0284490,showtime,showtime,http://www.imdb.com/title/tt0284490/,5.5,44614.0,5700.0,2002.0,video.movie,1,4,67,10,162,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151,WB,38082712,2002
titles03/index.html.3426,tt0285531,dreamcatcher,dreamcatcher,http://www.imdb.com/title/tt0285531/,5.5,63669.0,8160.0,2003.0,video.movie,2,2,61,113,646,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2395,WB,33715436,2003
titles03/index.html.3432,tt0286716,hulk,hulk,http://www.imdb.com/title/tt0286716/,5.7,163735.0,8280.0,2003.0,video.movie,2,8,166,2164,1433,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,434,Uni.,132177234,2003
titles03/index.html.3436,tt0287978,daredevil,daredevil,http://www.imdb.com/title/tt0287978/,5.4,134495.0,6180.0,2003.0,video.movie,4,17,164,1594,1002,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,Fox,102543518,2003
titles04/index.html.14426,tt3322312,daredevil,daredevil tv series,http://www.imdb.com/title/tt3322312/,,,,2015.0,video.tv,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,660,Fox,102543518,2003
titles03/index.html.3450,tt0290210,max,max,http://www.imdb.com/title/tt0290210/,6.6,5692.0,6360.0,2002.0,video.movie,2,5,56,80,83,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1935,WB,42656255,2015
titles03/index.html.3450,tt0290210,max,max,http://www.imdb.com/title/tt0290210/,6.6,5692.0,6360.0,2002.0,video.movie,2,5,56,80,83,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8518,Lions,539879,2002
titles03/index.html.3475,tt0296042,ichithekiller,ichi the killer,http://www.imdb.com/title/tt0296042/,7.2,35280.0,7740.0,2001.0,video.movie,7,2,11,5,263,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13313,WGUSA,20285,2017
titles03/index.html.3487,tt0298388,jonahaveggietalesmovie,jonah a veggietales movie,http://www.imdb.com/title/tt0298388/,6.6,2726.0,4920.0,2002.0,video.movie,0,0,20,9,78,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,Art.,25581229,2002
titles03/index.html.3489,tt0298798,cherish,cherish,http://www.imdb.com/title/tt0298798/,6.8,2188.0,5940.0,2002.0,video.movie,0,0,40,11,42,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10048,FL,179751,2002
titles03/index.html.3490,tt0298845,inamerica,in america,http://www.imdb.com/title/tt0298845/,7.8,33220.0,6300.0,2002.0,video.movie,22,33,26,45,267,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3868,FoxS,15539656,2003
titles03/index.html.3496,tt0300471,shanghaiknights,shanghai knights,http://www.imdb.com/title/tt0300471/,6.2,62305.0,6840.0,2003.0,video.movie,0,0,73,85,188,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,BV,60476872,2003
titles03/index.html.3504,tt0303361,may,may,http://www.imdb.com/title/tt0303361/,6.8,21949.0,5580.0,2002.0,video.movie,11,4,11,0,264,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10324,Lions,150277,2003
