fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
titles04/index.html.5466,tt0115134,kinoeuropadiekunstderbewegtenbilder,kino europa die kunst der bewegten bilder tv mini series,http://www.imdb.com/title/tt0115134/,8.0,289.0,20880.0,1995.0,video.tv,0,0,2,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5467,tt0115147,thedailyshow,the daily show tv series,http://www.imdb.com/title/tt0115147/,8.9,19901.0,1800.0,1996.0,video.tv,11,75,19,6018,57,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
titles04/index.html.5468,tt0115151,darkskiestödlichebedrohung,dark skies t dliche bedrohung tv series,http://www.imdb.com/title/tt0115151/,7.7,1154.0,3600.0,1996.0,video.tv,0,5,3,79,21,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5469,tt0115157,dexterslabor,dexters labor tv series,http://www.imdb.com/title/tt0115157/,8.1,20255.0,1800.0,1996.0,video.tv,1,11,17,140,50,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.547,tt0031968,derspioninschwarz,der spion in schwarz,http://www.imdb.com/title/tt0031968/,7.0,865.0,4920.0,1939.0,video.movie,1,0,4,3,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
titles04/index.html.5470,tt0115163,alleingegendiezukunft,allein gegen die zukunft tv series,http://www.imdb.com/title/tt0115163/,7.5,8182.0,3600.0,1996.0,video.tv,2,4,0,0,40,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles04/index.html.5471,tt0115167,alleliebenraymond,alle lieben raymond tv series,http://www.imdb.com/title/tt0115167/,7.2,38539.0,1380.0,1996.0,video.tv,51,136,46,959,166,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5473,tt0115184,gargoylesthegoliathchronicles,gargoyles the goliath chronicles tv series,http://www.imdb.com/title/tt0115184/,7.6,511.0,1800.0,1996.0,video.tv,0,0,0,0,11,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5474,tt0115195,gulliversreisen,gullivers reisen tv movie,http://www.imdb.com/title/tt0115195/,7.0,4598.0,11160.0,1996.0,video.movie,6,15,18,220,28,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5475,tt0115200,heyarnold,hey arnold tv series,http://www.imdb.com/title/tt0115200/,7.8,16288.0,900.0,1996.0,video.tv,2,20,30,2,53,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5477,tt0115238,deadmanswalkwegderverdammten,dead man s walk weg der verdammten tv mini series,http://www.imdb.com/title/tt0115238/,7.3,928.0,16320.0,1996.0,video.tv,2,0,12,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
titles04/index.html.5478,tt0115285,nashbridges,nash bridges tv series,http://www.imdb.com/title/tt0115285/,6.9,3841.0,3600.0,1996.0,video.tv,0,18,3,195,49,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5479,tt0115286,nevermindthebuzzcocks,never mind the buzzcocks tv series,http://www.imdb.com/title/tt0115286/,8.4,2419.0,1800.0,1996.0,video.tv,2,3,0,0,11,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5483,tt0115341,sabrinatotalverhext,sabrina total verhext tv series,http://www.imdb.com/title/tt0115341/,6.5,19417.0,1320.0,1996.0,video.tv,10,20,139,17,90,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5484,tt0115351,dersentinelimaugedesjägers,der sentinel im auge des j gers tv series,http://www.imdb.com/title/tt0115351/,6.7,1017.0,2700.0,1996.0,video.tv,0,0,2,7,13,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5485,tt0115369,chaoscity,chaos city tv series,http://www.imdb.com/title/tt0115369/,7.4,18263.0,1800.0,1996.0,video.tv,9,31,15,520,49,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5486,tt0115378,superman,superman tv series,http://www.imdb.com/title/tt0115378/,8.2,6266.0,1800.0,1996.0,video.tv,0,0,30,1162,27,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5487,tt0115392,titanic,titanic tv movie,http://www.imdb.com/title/tt0115392/,5.9,3225.0,10380.0,1996.0,video.movie,0,1,7,8,72,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5488,tt0115433,dalmatiner,dalmatiner,http://www.imdb.com/title/tt0115433/,5.6,58103.0,6180.0,1996.0,video.movie,4,4,70,13,62,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5494,tt0115568,imauftragderliebe,im auftrag der liebe,http://www.imdb.com/title/tt0115568/,4.2,852.0,,1996.0,video.movie,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5497,tt0115639,beautifulgirls,beautiful girls,http://www.imdb.com/title/tt0115639/,7.3,23551.0,6720.0,1996.0,video.movie,1,3,45,215,169,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.5499,tt0115641,beavisbuttheadmachensinamerika,beavis butthead machen s in amerika,http://www.imdb.com/title/tt0115641/,6.7,37166.0,4860.0,1996.0,video.movie,1,4,53,20,143,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.55,tt0010281,ichmöchtekeinmannsein,ich m chte kein mann sein,http://www.imdb.com/title/tt0010281/,7.0,542.0,2700.0,1918.0,video.movie,0,0,0,0,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.550,tt0032043,toppergehtaufreisen,topper geht auf reisen,http://www.imdb.com/title/tt0032043/,6.7,606.0,5400.0,1938.0,video.movie,0,0,0,0,17,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.5500,tt0115644,dasrosenbett,das rosenbett,http://www.imdb.com/title/tt0115644/,6.0,6032.0,5220.0,1996.0,video.movie,0,0,42,24,45,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.5504,tt0115697,blacksheepschwarzesschafmitweißerweste,black sheep schwarzes schaf mit wei er weste,http://www.imdb.com/title/tt0115697/,6.1,25006.0,5220.0,1996.0,video.movie,0,0,22,30,81,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5506,tt0115744,brassedoffmitpaukenundtrompeten,brassed off mit pauken und trompeten,http://www.imdb.com/title/tt0115744/,7.1,14318.0,6420.0,1996.0,video.movie,10,6,32,86,127,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.5509,tt0115759,operationbrokenarrow,operation broken arrow,http://www.imdb.com/title/tt0115759/,5.9,67406.0,6480.0,1996.0,video.movie,1,3,52,140,169,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles04/index.html.551,tt0032049,derhenkervonlondon,der henker von london,http://www.imdb.com/title/tt0032049/,6.8,1006.0,5520.0,1939.0,video.movie,0,0,3,0,36,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5510,tt0115783,bulletproofkugelsicher,bulletproof kugelsicher,http://www.imdb.com/title/tt0115783/,5.8,25225.0,5040.0,1996.0,video.movie,0,0,27,26,55,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5512,tt0115819,cannibalthemusical,cannibal the musical,http://www.imdb.com/title/tt0115819/,7.3,9109.0,5700.0,1993.0,video.movie,0,0,11,0,139,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5514,tt0115851,dasgroßebasketballkidnapping,das gro e basketball kidnapping,http://www.imdb.com/title/tt0115851/,5.1,7584.0,5460.0,1996.0,video.movie,0,0,24,6,28,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
titles04/index.html.5515,tt0115857,außerkontrolle,au er kontrolle,http://www.imdb.com/title/tt0115857/,5.5,34722.0,6420.0,1996.0,video.movie,0,0,45,37,88,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles04/index.html.5516,tt0115862,diekammer,die kammer,http://www.imdb.com/title/tt0115862/,5.9,9199.0,6780.0,1996.0,video.movie,0,0,27,14,41,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles04/index.html.5519,tt0115963,derhexenclub,der hexenclub,http://www.imdb.com/title/tt0115963/,6.2,46458.0,6060.0,1996.0,video.movie,1,2,46,95,187,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5521,tt0115986,thecrowdierachederkrähe,the crow die rache der kr he,http://www.imdb.com/title/tt0115986/,4.4,13031.0,5040.0,1996.0,video.movie,0,0,27,47,158,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles04/index.html.5523,tt0116033,darkmaniiidasexperiment,darkman iii das experiment video,http://www.imdb.com/title/tt0116033/,4.7,2206.0,5220.0,1996.0,video.movie,0,0,9,3,25,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5524,tt0116040,daylight,daylight,http://www.imdb.com/title/tt0116040/,5.8,43502.0,6840.0,1996.0,video.movie,1,2,51,61,91,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles04/index.html.5528,tt0116118,doctorwho,doctor who tv movie,http://www.imdb.com/title/tt0116118/,6.3,6007.0,5340.0,1996.0,video.movie,1,1,9,62,107,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles04/index.html.5530,tt0116130,missionrohrfrei,mission rohr frei,http://www.imdb.com/title/tt0116130/,5.9,14444.0,5520.0,1996.0,video.movie,0,0,19,10,72,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5532,tt0116147,drivekeinerschlägthärter,drive keiner schl gt h rter,http://www.imdb.com/title/tt0116147/,6.9,3736.0,6000.0,1997.0,video.movie,1,0,12,29,104,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles04/index.html.5533,tt0116151,dunstonalleinimhotel,dunston allein im hotel,http://www.imdb.com/title/tt0116151/,5.2,8362.0,5280.0,1996.0,video.movie,0,0,27,21,31,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5535,tt0116191,janeaustensemma,jane austens emma,http://www.imdb.com/title/tt0116191/,6.9,22430.0,7260.0,1996.0,video.movie,2,4,32,5,136,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.5538,tt0116231,derbandit,der bandit,http://www.imdb.com/title/tt0116231/,8.7,23085.0,7680.0,1996.0,video.movie,2,0,0,0,27,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles04/index.html.5540,tt0116250,evita,evita,http://www.imdb.com/title/tt0116250/,6.3,26125.0,8100.0,1996.0,video.movie,10,28,87,256,189,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.5541,tt0116253,einsameentscheidung,einsame entscheidung,http://www.imdb.com/title/tt0116253/,6.4,35287.0,7980.0,1996.0,video.movie,2,2,51,75,134,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles04/index.html.5542,tt0116260,augeumauge,auge um auge,http://www.imdb.com/title/tt0116260/,6.1,7852.0,6060.0,1996.0,video.movie,0,0,7,52,69,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles04/index.html.5543,tt0116277,derfan,der fan,http://www.imdb.com/title/tt0116277/,5.8,33157.0,6960.0,1996.0,video.movie,1,3,44,42,79,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
titles04/index.html.5545,tt0116287,fearwennliebeangstmacht,fear wenn liebe angst macht,http://www.imdb.com/title/tt0116287/,6.1,26842.0,5820.0,1996.0,video.movie,1,1,12,109,140,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
