titles01/tt1798709,tt1798709,her,her,http://www.imdb.com/title/tt1798709/,8.3,98365.0,7560.0,2013.0,video.movie,42,58,63,2297,389,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25568251
titles01/tt1853728,tt1853728,djangounchained,django unchained,http://www.imdb.com/title/tt1853728/,8.5,568296.0,9900.0,2012.0,video.movie,36,58,108,7971,1012,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162805434
titles01/tt2024544,tt2024544,yearsaslave,years a slave,http://www.imdb.com/title/tt2024544/,8.3,161237.0,8040.0,2013.0,video.movie,131,137,88,351,455,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56671993
titles02/index.html.1020,tt0090756,bluevelvet,blue velvet,http://www.imdb.com/title/tt0090756/,7.8,100580.0,7200.0,1986.0,video.movie,22,11,64,867,653,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8551228
titles02/index.html.1047,tt0171804,boysdontcry,boys don t cry,http://www.imdb.com/title/tt0171804/,7.6,63699.0,7080.0,1999.0,video.movie,47,27,19,509,423,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11540607
titles02/index.html.1103,tt0955308,robinhood,robin hood,http://www.imdb.com/title/tt0955308/,6.7,166816.0,8400.0,2010.0,video.movie,1,11,106,561,530,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105269730
titles02/index.html.1105,tt0472043,apocalypto,apocalypto,http://www.imdb.com/title/tt0472043/,7.8,193604.0,8340.0,2006.0,video.movie,7,14,29,404,1022,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50866635
titles02/index.html.1194,tt0048021,rififi,rififi,http://www.imdb.com/title/tt0048021/,8.2,14719.0,7320.0,1955.0,video.movie,5,1,13,35,94,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,460226
titles02/index.html.1220,tt0278731,spider,spider,http://www.imdb.com/title/tt0278731/,6.9,25733.0,5880.0,2002.0,video.movie,12,22,69,172,205,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642483
titles02/index.html.123,tt0079522,manhattan,manhattan,http://www.imdb.com/title/tt0079522/,8.0,83078.0,5760.0,1979.0,video.movie,19,14,43,35,216,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39946780
titles02/index.html.1251,tt0082432,gallipoli,gallipoli,http://www.imdb.com/title/tt0082432/,7.6,24493.0,6600.0,1981.0,video.movie,11,5,30,86,108,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732587
titles02/index.html.1303,tt0478304,thetreeoflife,the tree of life,http://www.imdb.com/title/tt0478304/,6.7,108560.0,8340.0,2011.0,video.movie,61,50,75,3908,932,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13303319
titles02/index.html.1362,tt0154506,following,following,http://www.imdb.com/title/tt0154506/,7.6,48309.0,4140.0,1998.0,video.movie,5,4,19,577,144,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48482
titles02/index.html.1363,tt0465538,michaelclayton,michael clayton,http://www.imdb.com/title/tt0465538/,7.3,113526.0,7140.0,2007.0,video.movie,19,60,53,798,352,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49033882
titles02/index.html.1422,tt0108399,trueromance,true romance,http://www.imdb.com/title/tt0108399/,8.0,130834.0,7200.0,1993.0,video.movie,1,6,39,921,424,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12281551
titles02/index.html.1444,tt0054331,spartacus,spartacus,http://www.imdb.com/title/tt0054331/,8.0,81588.0,11820.0,1960.0,video.movie,6,9,55,415,256,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830650
titles02/index.html.1450,tt0108358,tombstone,tombstone,http://www.imdb.com/title/tt0108358/,7.9,75804.0,7800.0,1993.0,video.movie,0,0,50,294,423,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56505065
titles02/index.html.147,tt0425210,luckynumberslevin,lucky number slevin,http://www.imdb.com/title/tt0425210/,7.8,215991.0,6600.0,2006.0,video.movie,4,3,65,279,492,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22495466
titles02/index.html.1475,tt0206634,childrenofmen,children of men,http://www.imdb.com/title/tt0206634/,7.9,294420.0,6540.0,2006.0,video.movie,28,29,47,1636,1154,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,35552383
titles02/index.html.1523,tt1605783,midnightinparis,midnight in paris,http://www.imdb.com/title/tt1605783/,7.7,221572.0,5640.0,2011.0,video.movie,18,52,74,3729,460,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56817045
titles02/index.html.1526,tt2334873,bluejasmine,blue jasmine,http://www.imdb.com/title/tt2334873/,7.4,74652.0,5880.0,2013.0,video.movie,26,35,22,2322,286,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33405481
